store_nbr,item_nbr,family,class,perishable
2,954796,GROCERY I,1094,0
2,959500,CLEANING,3034,0
2,959502,CLEANING,3040,0
2,968937,"LIQUOR,WINE,BEER",1386,0
2,980041,"LIQUOR,WINE,BEER",1330,0
2,982726,CLEANING,3018,0
2,982727,CLEANING,3018,0
2,985823,GROCERY I,1076,0
2,987308,GROCERY I,1076,0
2,988408,GROCERY I,1076,0
2,989092,GROCERY I,1076,0
2,996122,BEVERAGES,1124,0
2,996597,GROCERY I,1042,0
2,996600,GROCERY I,1042,0
2,999545,CLEANING,3026,0
2,999547,CLEANING,3026,0
2,1000866,GROCERY I,1074,0
2,1004545,CLEANING,3028,0
2,1004550,"LIQUOR,WINE,BEER",1318,0
2,1005456,LINGERIE,7002,0
2,1005458,LINGERIE,7002,0
2,1005461,LINGERIE,7002,0
2,1005463,LINGERIE,7002,0
2,1005464,LINGERIE,7002,0
2,1005465,LINGERIE,7002,0
2,1009539,GROCERY I,1040,0
2,1009997,CLEANING,3024,0
2,1010755,GROCERY I,1036,0
2,1017791,CLEANING,3034,0
2,1018617,GROCERY I,1086,0
2,1020237,"LIQUOR,WINE,BEER",1330,0
2,1020940,"LIQUOR,WINE,BEER",1314,0
2,1021281,CLEANING,3034,0
2,1021676,GROCERY I,1040,0
2,1022053,BEVERAGES,1126,0
2,1028589,"LIQUOR,WINE,BEER",1318,0
2,1036689,GROCERY I,1040,0
2,1037412,CLEANING,3046,0
2,1037654,PERSONAL CARE,4122,0
2,1037838,FROZEN FOODS,2210,0
2,1037845,GROCERY I,1022,0
2,1037846,GROCERY I,1022,0
2,1037856,BEVERAGES,1120,0
2,1037857,BEVERAGES,1120,0
2,1040170,FROZEN FOODS,2222,0
2,1044584,BEVERAGES,1124,0
2,1046272,GROCERY I,1072,0
2,1047674,BEVERAGES,1120,0
2,1047675,BEVERAGES,1120,0
2,1047679,BEVERAGES,1120,0
2,1047680,BEVERAGES,1120,0
2,1047682,BEVERAGES,1120,0
2,1047685,BEVERAGES,1120,0
2,1047686,BEVERAGES,1120,0
2,1047690,BEVERAGES,1120,0
2,1047695,BEVERAGES,1122,0
2,1047696,BEVERAGES,1122,0
2,1047698,BEVERAGES,1122,0
2,1047699,BEVERAGES,1122,0
2,1047702,BEVERAGES,1122,0
2,1047709,BEVERAGES,1122,0
2,1047717,BEVERAGES,1122,0
2,1047721,BEVERAGES,1122,0
2,1047733,BEVERAGES,1124,0
2,1047734,BEVERAGES,1124,0
2,1047735,BEVERAGES,1124,0
2,1047740,BEVERAGES,1124,0
2,1047751,BEVERAGES,1126,0
2,1047752,BEVERAGES,1126,0
2,1047753,BEVERAGES,1126,0
2,1047755,BEVERAGES,1126,0
2,1047756,BEVERAGES,1126,0
2,1047775,BEVERAGES,1126,0
2,1047786,BEVERAGES,1126,0
2,1047790,BEVERAGES,1138,0
2,1047793,BEVERAGES,1138,0
2,1050142,BEVERAGES,1124,0
2,1050370,CLEANING,3018,0
2,1052563,GROCERY I,1040,0
2,1054129,GROCERY I,1002,0
2,1057033,GROCERY I,1040,0
2,1057034,GROCERY I,1040,0
2,1057490,CLEANING,3046,0
2,1057495,CLEANING,3046,0
2,1057515,CLEANING,3046,0
2,1058820,CLEANING,3004,0
2,1060036,BEVERAGES,1138,0
2,1062338,GROCERY I,1026,0
2,1062926,BEVERAGES,1122,0
2,1062927,BEVERAGES,1122,0
2,1064018,GROCERY I,1078,0
2,1066900,BEVERAGES,1136,0
2,1066901,BEVERAGES,1136,0
2,1071928,PERSONAL CARE,4114,0
2,1071949,BEVERAGES,1120,0
2,1074327,BEVERAGES,1120,0
2,1075283,GROCERY I,1030,0
2,1075891,CLEANING,3018,0
2,1076066,GROCERY I,1003,0
2,1076335,GROCERY I,1086,0
2,1078288,GROCERY I,1004,0
2,1079258,CLEANING,3030,0
2,1079329,"LIQUOR,WINE,BEER",1364,0
2,1079331,CLEANING,3020,0
2,1080001,"LIQUOR,WINE,BEER",1314,0
2,1080009,"LIQUOR,WINE,BEER",1380,0
2,1080021,GROCERY I,1022,0
2,1080756,GROCERY I,1038,0
2,1081359,GROCERY I,1088,0
2,1082042,GROCERY I,1040,0
2,1082391,GROCERY I,1040,0
2,1082578,CLEANING,3028,0
2,1083154,PERSONAL CARE,4126,0
2,1084417,GROCERY I,1048,0
2,1084425,BEVERAGES,1136,0
2,1084436,GROCERY I,1074,0
2,1084437,GROCERY I,1074,0
2,1084881,GROCERY I,1040,0
2,1084882,GROCERY I,1040,0
2,1087269,PERSONAL CARE,4114,0
2,1087270,PERSONAL CARE,4114,0
2,1088002,BEVERAGES,1126,0
2,1089044,CLEANING,3020,0
2,1089046,CLEANING,3020,0
2,1089079,GROCERY I,1034,0
2,1089820,GROCERY I,1002,0
2,1090401,"LIQUOR,WINE,BEER",1318,0
2,1090419,CLEANING,3046,0
2,1091333,GROCERY I,1028,0
2,1091365,GROCERY I,1016,0
2,1091366,GROCERY I,1016,0
2,1091367,GROCERY I,1016,0
2,1093340,GROCERY I,1093,0
2,1093344,GROCERY I,1093,0
2,1094235,GROCERY I,1028,0
2,1097187,GROCERY I,1042,0
2,1099990,GROCERY I,1030,0
2,1102268,PERSONAL CARE,4114,0
2,1102970,BEVERAGES,1122,0
2,1102971,BEVERAGES,1122,0
2,1102975,BEVERAGES,1122,0
2,1102976,BEVERAGES,1122,0
2,1104598,PERSONAL CARE,4114,0
2,1104650,CLEANING,3044,0
2,1105210,GROCERY I,1074,0
2,1105211,GROCERY I,1074,0
2,1105212,GROCERY I,1074,0
2,1105213,GROCERY I,1074,0
2,1105214,GROCERY I,1074,0
2,1105215,GROCERY I,1074,0
2,1105228,GROCERY I,1074,0
2,1105299,GROCERY I,1074,0
2,1105831,GROCERY I,1092,0
2,1109116,BEVERAGES,1120,0
2,1109235,FROZEN FOODS,2242,0
2,1109325,BEVERAGES,1136,0
2,1109326,BEVERAGES,1136,0
2,1109389,GROCERY I,1034,0
2,1109390,GROCERY I,1034,0
2,1111202,CLEANING,3030,0
2,1112839,CLEANING,3038,0
2,1114749,CLEANING,3040,0
2,1114754,CLEANING,3030,0
2,1114914,CLEANING,3038,0
2,1116370,GROCERY I,1002,0
2,1117661,BEVERAGES,1132,0
2,1117663,GROCERY I,1034,0
2,1118683,AUTOMOTIVE,6806,0
2,1118691,PERSONAL CARE,4126,0
2,1118775,GROCERY I,1028,0
2,1119217,CLEANING,3046,0
2,1121513,CLEANING,3020,0
2,1121514,CLEANING,3020,0
2,1121515,CLEANING,3020,0
2,1124164,BEVERAGES,1124,0
2,1127860,GROCERY I,1026,0
2,1127862,FROZEN FOODS,2210,0
2,1132005,BEVERAGES,1132,0
2,1133955,"LIQUOR,WINE,BEER",1330,0
2,1134971,BEVERAGES,1132,0
2,1136979,GROCERY I,1030,0
2,1137146,GROCERY I,1074,0
2,1138053,PERSONAL CARE,4114,0
2,1141956,GROCERY I,1088,0
2,1143685,BEVERAGES,1124,0
2,1143686,BEVERAGES,1124,0
2,1143691,GROCERY I,1040,0
2,1145597,BEVERAGES,1124,0
2,1146496,FROZEN FOODS,2246,0
2,1146783,GROCERY I,1040,0
2,1146785,GROCERY I,1040,0
2,1146786,GROCERY I,1040,0
2,1146787,GROCERY I,1040,0
2,1146795,GROCERY I,1040,0
2,1146796,GROCERY I,1040,0
2,1146797,GROCERY I,1040,0
2,1146799,GROCERY I,1040,0
2,1146800,GROCERY I,1040,0
2,1146801,GROCERY I,1040,0
2,1146802,GROCERY I,1040,0
2,1146803,GROCERY I,1040,0
2,1146804,GROCERY I,1040,0
2,1147017,CLEANING,3040,0
2,1147495,GROCERY I,1002,0
2,1147731,AUTOMOTIVE,6806,0
2,1148017,"LIQUOR,WINE,BEER",1318,0
2,1148018,"LIQUOR,WINE,BEER",1318,0
2,1148719,GROCERY I,1032,0
2,1148753,GROCERY I,1030,0
2,1148812,BEVERAGES,1120,0
2,1148972,GROCERY I,1036,0
2,1150954,BEVERAGES,1124,0
2,1151128,GROCERY I,1038,0
2,1152017,CLEANING,3034,0
2,1152346,FROZEN FOODS,2210,0
2,1152350,FROZEN FOODS,2210,0
2,1152355,FROZEN FOODS,2210,0
2,1152464,CLEANING,3014,0
2,1153597,GROCERY I,1078,0
2,1156722,GROCERY I,1028,0
2,1157329,GROCERY I,1022,0
2,1157479,BEVERAGES,1136,0
2,1157561,GROCERY I,1040,0
2,1157562,GROCERY I,1040,0
2,1157564,GROCERY I,1040,0
2,1157685,GROCERY I,1040,0
2,1157699,GROCERY I,1040,0
2,1158719,GROCERY I,1040,0
2,1158720,GROCERY I,1040,0
2,1159413,GROCERY I,1040,0
2,1159415,GROCERY I,1040,0
2,1159597,CLEANING,3038,0
2,1159728,GROCERY I,1076,0
2,1160752,GROCERY I,1036,0
2,1160754,GROCERY I,1078,0
2,1160796,GROCERY I,1072,0
2,1160872,GROCERY I,1076,0
2,1160882,GROCERY I,1080,0
2,1161556,BEVERAGES,1132,0
2,1161557,BEVERAGES,1132,0
2,1161571,GROCERY I,1022,0
2,1161572,GROCERY I,1040,0
2,1162761,CLEANING,3030,0
2,1162932,GROCERY I,1034,0
2,1162933,GROCERY I,1034,0
2,1162934,GROCERY I,1034,0
2,1162935,GROCERY I,1034,0
2,1163577,BEVERAGES,1132,0
2,1163583,GROCERY I,1077,0
2,1165987,GROCERY I,1028,0
2,1165989,GROCERY I,1028,0
2,1166474,BEVERAGES,1120,0
2,1166478,GROCERY I,1028,0
2,1167175,GROCERY I,1016,0
2,1167188,GROCERY II,1236,0
2,1167487,GROCERY I,1025,0
2,1167544,BEVERAGES,1124,0
2,1167545,BEVERAGES,1124,0
2,1167754,GROCERY I,1034,0
2,1168684,CLEANING,3030,0
2,1168717,GROCERY I,1026,0
2,1168718,GROCERY I,1026,0
2,1168738,CLEANING,3034,0
2,1168741,CLEANING,3018,0
2,1171142,GROCERY I,1028,0
2,1172015,CLEANING,3040,0
2,1173213,BEVERAGES,1126,0
2,1173853,GROCERY I,1040,0
2,1174923,GROCERY I,1074,0
2,1175993,GROCERY I,1033,0
2,1176558,GROCERY I,1026,0
2,1176561,GROCERY I,1026,0
2,1176562,GROCERY I,1026,0
2,1177984,GROCERY I,1002,0
2,1178687,GROCERY I,1026,0
2,1178691,CLEANING,3020,0
2,1178692,CLEANING,3020,0
2,1178696,CLEANING,3020,0
2,1182733,BEVERAGES,1120,0
2,1213906,CLEANING,3032,0
2,1214325,CLEANING,3032,0
2,1221045,GROCERY I,1010,0
2,1222575,CLEANING,3020,0
2,1224495,GROCERY I,1016,0
2,1224521,BEVERAGES,1120,0
2,1225768,GROCERY I,1016,0
2,1225769,GROCERY I,1016,0
2,1226506,LAWN AND GARDEN,6954,0
2,1228300,CLEANING,3044,0
2,1228312,GROCERY I,1028,0
2,1228319,BEVERAGES,1136,0
2,1228320,GROCERY I,1088,0
2,1228321,GROCERY I,1088,0
2,1228945,PERSONAL CARE,4118,0
2,1228950,PERSONAL CARE,4118,0
2,1228994,PERSONAL CARE,4176,0
2,1229025,PERSONAL CARE,4176,0
2,1229026,PERSONAL CARE,4176,0
2,1229028,PERSONAL CARE,4176,0
2,1229469,PERSONAL CARE,4138,0
2,1229500,PERSONAL CARE,4162,0
2,1229566,PERSONAL CARE,4118,0
2,1229576,PERSONAL CARE,4118,0
2,1229584,PERSONAL CARE,4118,0
2,1229591,PERSONAL CARE,4118,0
2,1229625,PERSONAL CARE,4118,0
2,1229636,PERSONAL CARE,4118,0
2,1229643,PERSONAL CARE,4118,0
2,1229664,PERSONAL CARE,4138,0
2,1229676,PERSONAL CARE,4138,0
2,1229686,PERSONAL CARE,4140,0
2,1229919,PERSONAL CARE,4138,0
2,1229920,PERSONAL CARE,4138,0
2,1229935,PERSONAL CARE,4138,0
2,1230003,PERSONAL CARE,4176,0
2,1230014,PERSONAL CARE,4176,0
2,1230060,PERSONAL CARE,4138,0
2,1230244,PERSONAL CARE,4138,0
2,1230327,PERSONAL CARE,4138,0
2,1230416,PERSONAL CARE,4130,0
2,1230417,PERSONAL CARE,4130,0
2,1230418,PERSONAL CARE,4130,0
2,1230430,PERSONAL CARE,4162,0
2,1230440,PERSONAL CARE,4138,0
2,1230441,PERSONAL CARE,4138,0
2,1230461,PERSONAL CARE,4138,0
2,1231869,PERSONAL CARE,4176,0
2,1233161,PERSONAL CARE,4141,0
2,1235251,GROCERY I,1034,0
2,1235334,GROCERY I,1028,0
2,1235364,GROCERY I,1092,0
2,1235365,GROCERY I,1092,0
2,1237410,GROCERY I,1034,0
2,1240160,BEVERAGES,1120,0
2,1243803,BEVERAGES,1120,0
2,1243805,BEVERAGES,1120,0
2,1243814,BEVERAGES,1122,0
2,1243815,BEVERAGES,1122,0
2,1243816,BEVERAGES,1122,0
2,1243817,BEVERAGES,1122,0
2,1245918,GROCERY I,1088,0
2,1246493,GROCERY I,1016,0
2,1246495,GROCERY I,1016,0
2,1246757,GROCERY I,1074,0
2,1246758,GROCERY I,1074,0
2,1248394,GROCERY I,1096,0
2,1248464,GROCERY I,1088,0
2,1253765,PERSONAL CARE,4114,0
2,1254310,LAWN AND GARDEN,6920,0
2,1260241,GROCERY I,1058,0
2,1261376,GROCERY I,1058,0
2,1280677,CLEANING,3046,0
2,1281011,BEVERAGES,1124,0
2,1281780,CLEANING,3024,0
2,1282207,CLEANING,3020,0
2,1284221,GROCERY I,1084,0
2,1285150,BEVERAGES,1124,0
2,1285154,BEVERAGES,1124,0
2,1289418,GROCERY I,1002,0
2,1298766,CLEANING,3018,0
2,1302670,CLEANING,3060,0
2,1304243,CLEANING,3024,0
2,1304488,GROCERY I,1026,0
2,1304490,GROCERY I,1026,0
2,1306155,PERSONAL CARE,4118,0
2,1306196,CLEANING,3020,0
2,1306197,CLEANING,3020,0
2,1306198,CLEANING,3020,0
2,1306199,CLEANING,3020,0
2,1309297,BEVERAGES,1120,0
2,1309298,BEVERAGES,1122,0
2,1309300,BEVERAGES,1124,0
2,1309672,GROCERY I,1045,0
2,1309856,CLEANING,3020,0
2,1310076,CLEANING,3004,0
2,1311104,"LIQUOR,WINE,BEER",1326,0
2,1312957,GROCERY I,1040,0
2,1316369,GROCERY I,1026,0
2,1317092,LAWN AND GARDEN,6918,0
2,1317094,GROCERY I,1026,0
2,1317095,GROCERY I,1026,0
2,1317096,GROCERY I,1026,0
2,1320180,CLEANING,3046,0
2,1320708,GROCERY I,1072,0
2,1321336,GROCERY I,1012,0
2,1322479,GROCERY I,1016,0
2,1323011,CLEANING,3008,0
2,1323422,GROCERY I,1003,0
2,1324174,GROCERY I,1010,0
2,1324182,BEVERAGES,1132,0
2,1324591,GROCERY I,1074,0
2,1324667,GROCERY I,1094,0
2,1324668,GROCERY I,1094,0
2,1324670,GROCERY I,1094,0
2,1324845,CLEANING,3020,0
2,1325330,CLEANING,3020,0
2,1328471,CLEANING,3016,0
2,1328495,BEVERAGES,1136,0
2,1328907,PERSONAL CARE,4114,0
2,1331068,PERSONAL CARE,4138,0
2,1332103,PERSONAL CARE,4114,0
2,1333994,GROCERY I,1040,0
2,1334068,GROCERY I,1028,0
2,1336459,BEVERAGES,1124,0
2,1336461,BEVERAGES,1124,0
2,1342003,GROCERY I,1014,0
2,1342006,GROCERY I,1014,0
2,1342007,GROCERY I,1014,0
2,1344755,GROCERY I,1012,0
2,1345067,GROCERY I,1030,0
2,1345068,GROCERY I,1030,0
2,1345070,GROCERY I,1030,0
2,1345071,GROCERY I,1030,0
2,1345981,GROCERY I,1072,0
2,1346410,CLEANING,3032,0
2,1346624,GROCERY I,1096,0
2,1346627,CLEANING,3008,0
2,1346628,CLEANING,3008,0
2,1346629,CLEANING,3008,0
2,1346631,CLEANING,3008,0
2,1346632,CLEANING,3008,0
2,1346637,CLEANING,3008,0
2,1346643,CLEANING,3040,0
2,1347811,GROCERY I,1040,0
2,1347977,GROCERY I,1024,0
2,1348510,GROCERY I,1034,0
2,1348983,GROCERY I,1080,0
2,1349807,GROCERY I,1030,0
2,1351227,GROCERY I,1040,0
2,1353969,CLEANING,3020,0
2,1354381,GROCERY I,1042,0
2,1354382,GROCERY I,1042,0
2,1354385,GROCERY I,1042,0
2,1354386,GROCERY I,1042,0
2,1354390,GROCERY I,1042,0
2,1354711,GROCERY I,1016,0
2,1354712,GROCERY I,1016,0
2,1354713,GROCERY I,1016,0
2,1356038,PERSONAL CARE,4138,0
2,1359503,BEVERAGES,1120,0
2,1360010,HOME AND KITCHEN II,6329,0
2,1360012,HOME AND KITCHEN II,6329,0
2,1360013,HOME AND KITCHEN II,6329,0
2,1363877,GROCERY I,1014,0
2,1363878,GROCERY I,1014,0
2,1364636,HOME AND KITCHEN II,6338,0
2,1366212,HOME AND KITCHEN I,6257,0
2,1366213,HOME AND KITCHEN I,6257,0
2,1367273,HOME AND KITCHEN I,6212,0
2,1367438,HOME AND KITCHEN II,6330,0
2,1368479,HOME AND KITCHEN I,6269,0
2,1369875,HOME AND KITCHEN II,6352,0
2,1369876,HOME AND KITCHEN II,6352,0
2,1370025,HOME AND KITCHEN II,6338,0
2,1370542,HOME AND KITCHEN I,6223,0
2,1370547,HOME AND KITCHEN I,6257,0
2,1370552,HOME AND KITCHEN I,6257,0
2,1370572,HOME AND KITCHEN I,6269,0
2,1370574,HOME AND KITCHEN I,6269,0
2,1370587,HOME AND KITCHEN I,6269,0
2,1370588,HOME AND KITCHEN I,6269,0
2,1370589,HOME AND KITCHEN I,6269,0
2,1371618,PERSONAL CARE,4114,0
2,1372308,HOME AND KITCHEN I,6212,0
2,1372309,HOME AND KITCHEN I,6212,0
2,1372511,HOME AND KITCHEN I,6206,0
2,1372563,HOME AND KITCHEN I,6260,0
2,1372566,HOME AND KITCHEN I,6232,0
2,1373394,HOME AND KITCHEN I,6232,0
2,1373408,HOME AND KITCHEN I,6258,0
2,1373976,CLEANING,3014,0
2,1379151,HOME AND KITCHEN I,6257,0
2,1379210,HOME AND KITCHEN I,6269,0
2,1386696,HOME AND KITCHEN I,6266,0
2,1386894,HOME AND KITCHEN II,6328,0
2,1388559,HOME AND KITCHEN I,6269,0
2,1388574,HOME AND KITCHEN I,6269,0
2,1390351,GROCERY I,1040,0
2,1390405,GROCERY I,1036,0
2,1391408,GROCERY I,1046,0
2,1391548,GROCERY I,1076,0
2,1391549,GROCERY I,1076,0
2,1392256,HOME AND KITCHEN II,6350,0
2,1393033,BEVERAGES,1122,0
2,1394349,CLEANING,3008,0
2,1396282,PERSONAL CARE,4122,0
2,1397062,BEVERAGES,1122,0
2,1397067,CLEANING,3032,0
2,1398687,"LIQUOR,WINE,BEER",1387,0
2,1398688,"LIQUOR,WINE,BEER",1387,0
2,1399750,"LIQUOR,WINE,BEER",1318,0
2,1400328,CLEANING,3016,0
2,1400330,CLEANING,3016,0
2,1400331,CLEANING,3016,0
2,1400332,CLEANING,3016,0
2,1400334,CLEANING,3016,0
2,1400846,HOME AND KITCHEN II,6352,0
2,1401722,PERSONAL CARE,4126,0
2,1401733,PERSONAL CARE,4138,0
2,1402545,CLEANING,3016,0
2,1410792,GROCERY I,1026,0
2,1412379,GROCERY II,1236,0
2,1412392,"LIQUOR,WINE,BEER",1318,0
2,1412393,"LIQUOR,WINE,BEER",1318,0
2,1412519,CLEANING,3030,0
2,1416362,CLEANING,3034,0
2,1417148,GROCERY I,1076,0
2,1417154,GROCERY I,1028,0
2,1417697,GROCERY I,1042,0
2,1418022,GROCERY I,1026,0
2,1418259,CLEANING,3006,0
2,1418484,CLEANING,3008,0
2,1418842,GROCERY I,1004,0
2,1418845,GROCERY I,1004,0
2,1418846,GROCERY I,1004,0
2,1418847,GROCERY I,1004,0
2,1421429,BEVERAGES,1136,0
2,1421438,GROCERY I,1016,0
2,1422036,GROCERY I,1086,0
2,1422284,GROCERY I,1086,0
2,1422815,"LIQUOR,WINE,BEER",1318,0
2,1422817,"LIQUOR,WINE,BEER",1318,0
2,1428328,BEVERAGES,1120,0
2,1428330,BEVERAGES,1120,0
2,1430041,BEVERAGES,1120,0
2,1430081,HOME AND KITCHEN I,6258,0
2,1430082,HOME AND KITCHEN I,6258,0
2,1441468,GROCERY I,1062,0
2,1441513,GROCERY I,1008,0
2,1441514,GROCERY I,1008,0
2,1441515,GROCERY I,1008,0
2,1441516,GROCERY I,1008,0
2,1442157,CLEANING,3026,0
2,1444598,GROCERY I,1008,0
2,1447815,CLEANING,3014,0
2,1447817,CLEANING,3014,0
2,1449487,BEAUTY,4254,0
2,1449645,GROCERY I,1074,0
2,1455272,PERSONAL CARE,4138,0
2,1455482,BEVERAGES,1152,0
2,1455485,BEVERAGES,1152,0
2,1455886,BEVERAGES,1153,0
2,1456881,HOME CARE,3106,0
2,1456886,HOME CARE,3110,0
2,1456912,HOME CARE,3110,0
2,1456916,HOME CARE,3110,0
2,1456917,HOME CARE,3110,0
2,1456921,HOME CARE,3110,0
2,1456922,HOME CARE,3110,0
2,1456935,HOME CARE,3110,0
2,1456939,HOME CARE,3110,0
2,1456952,HOME CARE,3102,0
2,1456996,HOME CARE,3106,0
2,1456997,HOME CARE,3106,0
2,1456998,HOME CARE,3106,0
2,1457000,HOME CARE,3106,0
2,1457001,HOME CARE,3106,0
2,1457002,HOME CARE,3106,0
2,1457003,HOME CARE,3106,0
2,1457012,HOME CARE,3108,0
2,1457020,HOME CARE,3108,0
2,1457031,HOME CARE,3110,0
2,1457039,HOME CARE,3110,0
2,1457168,HOME CARE,3104,0
2,1457175,HOME CARE,3106,0
2,1457176,HOME CARE,3106,0
2,1457177,HOME CARE,3106,0
2,1457178,HOME CARE,3106,0
2,1457199,HOME CARE,3108,0
2,1457201,HOME CARE,3108,0
2,1457202,HOME CARE,3108,0
2,1457217,HOME CARE,3110,0
2,1457228,HOME CARE,3110,0
2,1457239,HOME CARE,3110,0
2,1457240,HOME CARE,3110,0
2,1457245,HOME CARE,3110,0
2,1457247,HOME CARE,3110,0
2,1457251,HOME CARE,3110,0
2,1457256,HOME CARE,3110,0
2,1457311,HOME CARE,3104,0
2,1457328,HOME CARE,3106,0
2,1457337,HOME CARE,3106,0
2,1457341,HOME CARE,3106,0
2,1457346,HOME CARE,3108,0
2,1457359,HOME CARE,3106,0
2,1457411,HOME CARE,3108,0
2,1457518,GROCERY I,1008,0
2,1457834,GROCERY I,1074,0
2,1458088,HOME CARE,3110,0
2,1458461,GROCERY I,1030,0
2,1458834,BEVERAGES,1122,0
2,1458914,"LIQUOR,WINE,BEER",1338,0
2,1458920,HOME CARE,3106,0
2,1459058,GROCERY I,1022,0
2,1460020,CLEANING,3034,0
2,1460021,CLEANING,3034,0
2,1463451,GROCERY I,1028,0
2,1463507,BEVERAGES,1118,0
2,1463510,BEVERAGES,1118,0
2,1463568,BEVERAGES,1190,0
2,1463569,BEVERAGES,1190,0
2,1463587,BEVERAGES,1190,0
2,1463595,BEVERAGES,1190,0
2,1463602,BEVERAGES,1190,0
2,1463603,BEVERAGES,1190,0
2,1463619,BEVERAGES,1114,0
2,1463620,BEVERAGES,1114,0
2,1463621,BEVERAGES,1114,0
2,1463625,BEVERAGES,1118,0
2,1463626,BEVERAGES,1118,0
2,1463632,BEVERAGES,1148,0
2,1463637,BEVERAGES,1148,0
2,1463707,BEVERAGES,1116,0
2,1463767,BEVERAGES,1114,0
2,1463769,BEVERAGES,1114,0
2,1463772,BEVERAGES,1114,0
2,1463784,BEVERAGES,1114,0
2,1463787,BEVERAGES,1116,0
2,1463788,BEVERAGES,1116,0
2,1463789,BEVERAGES,1116,0
2,1463790,BEVERAGES,1116,0
2,1463791,BEVERAGES,1116,0
2,1463797,BEVERAGES,1118,0
2,1463806,BEVERAGES,1146,0
2,1463807,BEVERAGES,1146,0
2,1463810,BEVERAGES,1148,0
2,1463812,BEVERAGES,1148,0
2,1463814,BEVERAGES,1148,0
2,1463819,BEVERAGES,1148,0
2,1463820,BEVERAGES,1148,0
2,1463823,BEVERAGES,1148,0
2,1463852,BEVERAGES,1118,0
2,1463855,BEVERAGES,1148,0
2,1463857,BEVERAGES,1148,0
2,1463859,BEVERAGES,1148,0
2,1463860,BEVERAGES,1148,0
2,1463864,BEVERAGES,1148,0
2,1463867,BEVERAGES,1148,0
2,1463882,BEVERAGES,1144,0
2,1463883,BEVERAGES,1144,0
2,1463885,BEVERAGES,1144,0
2,1463898,BEVERAGES,1144,0
2,1463900,BEVERAGES,1144,0
2,1463914,BEVERAGES,1114,0
2,1463935,BEVERAGES,1116,0
2,1463992,BEVERAGES,1144,0
2,1463995,BEVERAGES,1148,0
2,1463998,BEVERAGES,1148,0
2,1464002,BEVERAGES,1148,0
2,1464005,BEVERAGES,1148,0
2,1464027,BEVERAGES,1148,0
2,1464029,BEVERAGES,1148,0
2,1464034,BEVERAGES,1148,0
2,1464038,BEVERAGES,1148,0
2,1464042,BEVERAGES,1144,0
2,1464043,BEVERAGES,1144,0
2,1464045,BEVERAGES,1114,0
2,1464063,BEVERAGES,1190,0
2,1464070,BEVERAGES,1190,0
2,1464071,BEVERAGES,1190,0
2,1464072,BEVERAGES,1190,0
2,1464077,BEVERAGES,1190,0
2,1464079,BEVERAGES,1190,0
2,1464082,BEVERAGES,1190,0
2,1464086,BEVERAGES,1144,0
2,1464088,BEVERAGES,1144,0
2,1464090,BEVERAGES,1144,0
2,1464091,BEVERAGES,1148,0
2,1464092,BEVERAGES,1148,0
2,1464094,BEVERAGES,1148,0
2,1464097,BEVERAGES,1148,0
2,1464099,BEVERAGES,1148,0
2,1464137,BEVERAGES,1190,0
2,1464186,BEVERAGES,1190,0
2,1464188,BEVERAGES,1190,0
2,1464208,BEVERAGES,1114,0
2,1464209,BEVERAGES,1114,0
2,1464210,BEVERAGES,1114,0
2,1464237,BEVERAGES,1144,0
2,1464256,BEVERAGES,1114,0
2,1464258,BEVERAGES,1114,0
2,1464309,BEVERAGES,1115,0
2,1464312,BEVERAGES,1114,0
2,1464907,BEVERAGES,1144,0
2,1464910,BEVERAGES,1148,0
2,1464919,BEVERAGES,1148,0
2,1465130,BEVERAGES,1144,0
2,1465644,LINGERIE,7016,0
2,1466047,BEVERAGES,1114,0
2,1466826,GROCERY I,1048,0
2,1466827,GROCERY I,1048,0
2,1466830,HOME CARE,3106,0
2,1466832,HOME CARE,3106,0
2,1466833,HOME CARE,3106,0
2,1466835,HOME CARE,3106,0
2,1466836,HOME CARE,3106,0
2,1471143,GROCERY I,1092,0
2,1471722,PET SUPPLIES,6516,0
2,1471903,PET SUPPLIES,6516,0
2,1471913,PET SUPPLIES,6516,0
2,1472433,GROCERY I,1074,0
2,1472451,PERSONAL CARE,4126,0
2,1472453,PERSONAL CARE,4126,0
2,1472479,PET SUPPLIES,6517,0
2,1472485,PET SUPPLIES,6517,0
2,1576329,CELEBRATION,5324,0
2,1576332,CELEBRATION,5324,0
2,1584301,LADIESWEAR,7780,0
2,1898959,BEVERAGES,1126,0
2,1898960,BEVERAGES,1126,0
2,1898961,BEVERAGES,1126,0
2,1898998,GROCERY I,1028,0
2,2011220,GROCERY I,1032,0
2,2011266,GROCERY I,1050,0
2,2011328,GROCERY I,1072,0
2,2011399,GROCERY I,1050,0
2,2011401,GROCERY I,1068,0
2,2013674,GROCERY I,1010,0
2,2017184,BEVERAGES,1138,0
2,2017202,CLEANING,3032,0
2,2017241,CLEANING,3032,0
2,2017583,BOOKS,5192,0
2,2018471,BEVERAGES,1124,0
2,2019084,GROCERY I,1028,0
2,2026256,CLEANING,3034,0
2,2026312,GROCERY I,1016,0
2,2026369,GROCERY I,1072,0
2,2026432,BEVERAGES,1118,0
2,2026444,GROCERY I,1034,0
2,2026501,GROCERY I,1034,0
2,2027649,BEVERAGES,1142,0
2,2027809,BEVERAGES,1118,0
2,2046297,LAWN AND GARDEN,6936,0
2,2046298,LAWN AND GARDEN,6936,0
